t,Cb,dCbdt,R,alpha
68.4,82.86015136939693,-3.00969456276664,0.0,0.013322547955592344
68.5,82.55972850833915,-2.9987824783108294,0.0,0.013322547955592344
68.60000000000001,82.26039487373475,-2.9879099613144717,0.0,0.013322547955592344
68.7,81.96214651607626,-2.9770768653843334,0.0,0.013322547955592344
68.8,81.66497950065792,-2.9662830446474686,0.0,0.013322547955592344
68.9,81.36888990714675,-2.955528355687022,0.0,0.013322547955592344
69.0,81.07387382952051,-2.9448126557088585,0.0,0.013322547955592344
69.10000000000001,80.77992737600496,-2.934135802543267,0.0,0.013322547955592344
69.2,80.48704666901183,-2.9234976548193004,0.0,0.013322547955592344
69.3,80.19522784504113,-2.9128980757447493,0.0,0.013322547955592344
69.4,79.90446705386287,-2.902336929315993,0.0,0.013322547955592344
69.5,79.61476045917793,-2.891814075138484,0.0,0.013322547955592344
69.60000000000001,79.32610423883517,-2.8813293737041477,0.0,0.013322547955592344
69.7,79.03849458443709,-2.870882687833671,0.0,0.013322547955592344
69.8,78.75192770126847,-2.8604738810562935,0.0,0.013322547955592344
69.9,78.46639980822582,-2.850102817610434,0.0,0.013322547955592344
70.0,78.18190713774638,-2.839769362047889,0.0,0.013322547955592344
70.10000000000001,77.89844593581623,-2.8294733709740854,0.0,0.013322547955592344
70.2,77.61601246355154,-2.8192147019492495,0.0,0.013322547955592344
70.3,77.33460299542641,-2.8089932238855226,0.0,0.013322547955592344
70.4,77.05421381877443,-2.7988088052817943,0.0,0.013322547955592344
70.5,76.77484123437004,-2.7886613119958383,0.0,0.013322547955592344
70.60000000000001,76.49648155637526,-2.7785506104150954,0.0,0.013322547955592344
70.7,76.21913111228702,-2.7684765674559344,0.0,0.013322547955592344
70.8,75.9427862428841,-2.7584390504788416,0.0,0.013322547955592344
70.9,75.66744330219123,-2.748437925574251,0.0,0.013322547955592344
71.0,75.39309865776924,-2.738473059528758,0.0,0.013322547955592344
71.10000000000001,75.11974869028548,-2.7285443218091814,0.0,0.013322547955592344
71.2,74.8473897934074,-2.718651582074358,0.0,0.013322547955592344
71.3,74.57601837387064,-2.708794709887968,0.0,0.013322547955592344
71.4,74.3056308514298,-2.6989735753073774,0.0,0.013322547955592344
71.5,74.03622365880916,-2.6891880488831816,0.0,0.013322547955592344
71.60000000000001,73.76779324165315,-2.679438001621236,0.0,0.013322547955592344
71.7,73.5003360584849,-2.669723304255456,0.0,0.013322547955592344
71.8,73.23384858080209,-2.660043828130199,0.0,0.013322547955592344
71.9,72.96832729285886,-2.650399445972994,0.0,0.013322547955592344
72.0,72.70376869160748,2.4209399851239937,2.4209399851239937,0.013321332189984974
72.10000000000001,73.4525152898838,15.72901318143181,15.72901318143181,0.013297963344824257
72.2,75.84957132789364,29.835603450611757,29.835603450611757,0.013253966422215827
72.3,79.41963598000582,39.68450670701537,39.68450670701537,0.013214385970606191
72.4,83.78647266929696,46.175428129856584,46.175428129856584,0.013184867962779668
72.5,88.6547216059772,50.04179466173463,50.04179466173463,0.013166091245204136
72.60000000000001,93.79483160164406,51.87938630922412,51.87938630922412,0.013156868448507076
72.7,99.03059886782216,52.170248997405565,52.170248997405565,0.013155391354211595
72.8,104.22888140112458,51.30264236410096,51.30264236410096,0.01315978344581101
72.9,109.29112734064249,49.58766231434163,49.58766231434163,0.01316834122406467
73.0,114.14641386399308,47.273072120360666,47.273072120360666,0.013179625386959772
73.10000000000001,118.74574176471472,44.55479496441694,44.55479496441694,0.013192478196311573
73.2,123.05737285687663,41.58644946456889,41.58644946456889,0.013206005513804978
73.3,127.06303165762803,38.4872472447305,38.4872472447305,0.0132195435810586
73.4,130.75482230582278,35.34852381057499,35.34852381057499,0.013232621111633699
73.5,134.13273641974317,32.23912639897617,32.23912639897617,0.013244922190141745
73.60000000000001,137.20264758561805,29.209850224349225,29.209850224349225,0.013256252645027295
73.7,139.97470646461315,26.297083936429658,26.297083936429658,0.013266510992979423
73.8,142.46206437290368,23.525795379208034,23.525795379208034,0.013275664193781163
73.9,144.67986554045478,20.911970642561187,20.911970642561187,0.013283727968321394
74.0,146.644458501416,18.464600425634103,18.464600425634103,0.01329075120322428
74.10000000000001,148.37278562558163,16.1872912315024,16.1872912315024,0.013296803876744631
74.2,149.8819167477166,14.079567223717618,14.079567223717618,0.013301967925962457
74.3,151.188699070325,12.137917125316562,12.137917125316562,0.01330633051238704
74.4,152.3095001727799,10.356631197654451,10.356631197654451,0.01330997920092746
74.5,153.26002530985593,8.728466516735352,8.728466516735352,0.013312998631110256
74.60000000000001,154.05519347612696,7.245171489634799,7.245171489634799,0.013315468326815249
74.7,154.70905960778296,5.897895854664398,5.897895854664398,0.013317461348033445
74.8,155.23477264705977,4.677507550146743,4.677507550146743,0.013319043536236275
74.9,155.64456111781232,3.5748342632145977,3.5748342632145977,0.013320273132548936
75.0,155.94973949970273,2.5808443181831535,2.5808443181831535,0.013321200535864086
75.10000000000001,156.16072998144895,1.6867789507821271,1.6867789507821271,0.013321867839125489
75.2,156.28709528985917,0.8842458861805653,0.8842458861805653,0.013322307147106461
75.3,156.33757915868506,0.1652822887426737,0.1652822887426737,0.013322531709747438
75.4,156.3201517476077,-0.4776062640090686,0.0,0.013322547955592344
75.5,156.24205790588326,-1.051425446271196,0.0,0.013322547955592344
75.60000000000001,156.10986665835344,-1.562686103903843,0.0,0.013322547955592344
75.7,155.9295206851025,-2.0174089273010622,0.0,0.013322547955592344
75.8,155.70638487289324,-2.421137058871068,0.0,0.013322547955592344
75.9,155.44529327332828,-2.7789543748012875,0.0,0.013322547955592344
76.0,155.150593997933,-3.095507667141419,0.0,0.013322547955592344
76.10000000000001,154.82619173989997,-3.375031315489082,0.0,0.013322547955592344
76.2,154.47558773483516,-3.621373359667359,0.0,0.013322547955592344
76.3,154.10191706796653,-3.8380221308703995,0.0,0.013322547955592344
76.4,153.70798330866106,-4.028132804028473,0.0,0.013322547955592344
76.5,153.29629050716082,-4.194553397581785,0.0,0.013322547955592344
76.60000000000001,152.86907262914468,-4.339849877125516,0.0,0.013322547955592344
76.7,152.42832053173572,-4.46633012421978,0.0,0.013322547955592344
76.80000000000001,151.97580660430071,-4.576066612353088,0.0,0.013322547955592344
76.9,151.5131072092651,-4.670917697520281,0.0,0.013322547955592344
77.0,151.0416230647967,-4.752547479014538,0.0,0.013322547955592344
77.10000000000001,150.56259771346217,-4.822444224769583,0.0,0.013322547955592344
77.2,150.07713421984278,-4.881937383354966,0.0,0.013322547955592344
77.30000000000001,149.58621023679117,-4.9322132253690825,0.0,0.013322547955592344
77.4,149.09069157476895,-4.974329171860518,0.0,0.013322547955592344
77.5,148.59134440241914,-5.009226876888647,0.0,0.013322547955592344
77.60000000000001,148.0888461993912,-5.037744137680306,0.0,0.013322547955592344
77.7,147.58379557488306,-5.060625708837961,0.0,0.013322547955592344
77.80000000000001,147.07672105762362,-5.078533098064668,0.0,0.013322547955592344
77.9,146.5680889552701,-5.092053420112393,0.0,0.013322547955592344
78.0,146.0583103736012,-5.101707383670487,0.0,0.013322547955592344
78.10000000000001,145.54774747853597,-5.107956483051225,0.0,0.013322547955592344
78.2,145.03671907699092,-5.111209463089381,0.0,0.013322547955592344
78.30000000000001,144.52550558591807,-5.11182812170216,0.0,0.013322547955592344
78.4,144.01435345265048,-5.110132510580456,0.0,0.013322547955592344
78.5,143.50347908380203,-5.106405590312306,0.0,0.013322547955592344
78.60000000000001,142.99307233458802,-5.100897392031015,0.0,0.013322547955592344
78.7,142.4832996053958,-5.093828733573673,0.0,0.013322547955592344
78.80000000000001,141.9743065878733,-5.085394534355714,0.0,0.013322547955592344
78.9,141.46622069852467,-5.075766769282495,0.0,0.013322547955592344
79.0,140.95915323401684,-5.065097098470346,0.0,0.013322547955592344
79.10000000000001,140.45320127883056,-5.0535192063968,0.0,0.013322547955592344
79.2,139.94844939273747,-5.041150880693863,0.0,0.013322547955592344
79.30000000000001,139.44497110269177,-5.028095858222741,0.0,0.013322547955592344
79.4,138.9428302210929,-5.014445463195898,0.0,0.013322547955592344
79.5,138.44208201005264,-5.000280059733086,0.0,0.013322547955592344
79.60000000000001,137.94277420914625,-4.985670339065564,0.0,0.013322547955592344
79.7,137.4449479422395,-4.970678459405008,0.0,0.013322547955592344
79.80000000000001,136.94863851726524,-4.955359054794144,0.0,0.013322547955592344
79.9,136.45387613128068,-4.9397601274487215,0.0,0.013322547955592344
80.0,135.96068649177556,-4.923923836609674,0.0,0.013322547955592344
80.10000000000001,135.4690913639587,-4.90788719556781,0.0,0.013322547955592344
80.2,134.97910905266198,-4.891682687206867,0.0,0.013322547955592344
80.30000000000001,134.49075482651733,-4.8753388073542965,0.0,0.013322547955592344
80.4,134.0040412911911,-4.858880544177396,0.0,0.013322547955592344
80.5,133.5189787176819,-4.842329800962375,0.0,0.013322547955592344
80.60000000000001,133.03557533099863,-4.8257057688124405,0.0,0.013322547955592344
80.7,132.5538375639194,-4.809025255059623,0.0,0.013322547955592344
80.80000000000001,132.0737702799867,-4.79230297253298,0.0,0.013322547955592344
80.9,131.5953769694128,-4.775551794307489,0.0,0.013322547955592344
81.0,131.11865992112524,-4.758782977878695,0.0,0.013322547955592344
81.10000000000001,130.64362037383702,-4.742006362362986,0.0,0.013322547955592344
81.2,130.17025864865263,-4.725230542061354,0.0,0.013322547955592344
81.30000000000001,129.69857426542475,-4.708463019061355,0.0,0.013322547955592344
81.4,129.22856604484033,-4.6917103373330065,0.0,0.013322547955592344
81.5,128.7602321979582,-4.67497820057315,0.0,0.013322547955592344
81.60000000000001,128.2935704047257,-4.65827157573483,0.0,0.013322547955592344
81.7,127.82857788281125,-4.641594783991536,0.0,0.013322547955592344
81.80000000000001,127.36525144792738,-4.624951580521042,0.0,0.013322547955592344
81.9,126.90358756670703,-4.608345224592881,0.0,0.013322547955592344
82.0,126.44358240300885,-4.591778541216627,0.0,0.013322547955592344
82.10000000000001,125.98523185846369,-4.575253974980797,0.0,0.013322547955592344
82.2,125.5285316080127,-4.5587736373692,0.0,0.013322547955592344
82.30000000000001,125.07347713098984,-4.5423393483469,0.0,0.013322547955592344
82.4,124.62006373834329,-4.5259526727105595,0.0,0.013322547955592344
82.5,124.16828659644779,-4.509614951994877,0.0,0.013322547955592344
82.60000000000001,123.7181407479443,-4.493327332450576,0.0,0.013322547955592344
82.7,123.26962112995764,-4.477090789541762,0.0,0.013322547955592344
82.80000000000001,122.82272259003595,-4.460906149372477,0.0,0.013322547955592344
82.9,122.37743990008313,-4.444774107514149,0.0,0.013322547955592344
83.0,121.93376776853317,-4.428695245468816,0.0,0.013322547955592344
83.10000000000001,121.49170085098936,-4.412670045065511,0.0,0.013322547955592344
83.2,121.05123375952007,-4.396698901094396,0.0,0.013322547955592344
83.30000000000001,120.61236107077049,-4.380782132260379,0.0,0.013322547955592344
83.4,120.17507733306799,-4.364919990940052,0.0,0.013322547955592344
83.5,119.73937707258253,-4.349112671670355,0.0,0.013322547955592344
83.60000000000001,119.3052547987339,-4.333360318537757,0.0,0.013322547955592344
83.7,118.87270500887496,-4.317663031501411,0.0,0.013322547955592344
83.80000000000001,118.44172219243362,-4.302020872089884,0.0,0.013322547955592344
83.9,118.012300834457,-4.286433868467839,0.0,0.013322547955592344
84.0,117.5844354187401,-4.270902019629716,0.0,0.013322547955592344
84.10000000000001,117.15812043053103,-4.255425299313856,0.0,0.013322547955592344
84.2,116.73335035887732,-4.240003659193917,0.0,0.013322547955592344
84.30000000000001,116.31011969869225,-4.224637031738325,0.0,0.013322547955592344
84.4,115.88842295252965,-4.20932533296434,0.0,0.013322547955592344
84.5,115.46825463209942,-4.194068464338329,0.0,0.013322547955592344
84.60000000000001,115.04960925966198,-4.178866314756192,0.0,0.013322547955592344
84.7,114.63248136914815,-4.1637187624476155,0.0,0.013322547955592344
84.80000000000001,114.21686550717243,-4.148625676216625,0.0,0.013322547955592344
84.9,113.80275623390482,-4.133586916842091,0.0,0.013322547955592344
85.0,113.39014812380407,-4.118602338121036,0.0,0.013322547955592344
85.10000000000001,112.9790357662806,-4.10367178785873,0.0,0.013322547955592344
85.2,112.56941376623232,-4.088795108790464,0.0,0.013322547955592344
85.30000000000001,112.16127674452251,-4.073972139238094,0.0,0.013322547955592344
85.4,111.75461933838467,-4.059202713774994,0.0,0.013322547955592344
85.5,111.34943620176756,-4.044486663829048,0.0,0.013322547955592344
85.60000000000001,110.94572200561886,-4.029823818316913,0.0,0.013322547955592344
85.7,110.54347143810418,-4.015214003710867,0.0,0.013322547955592344
85.80000000000001,110.14267920487667,-4.000657044438185,0.0,0.013322547955592344
85.9,109.74334002921655,-3.9861527637312975,0.0,0.013322547955592344
86.0,109.34544865213047,-3.971700983391088,0.0,0.013322547955592344
86.10000000000001,108.94899983253832,-3.957301524333502,0.0,0.013322547955592344
86.2,108.55398834726377,-3.942954206689933,0.0,0.013322547955592344
86.30000000000001,108.16040899120031,-3.9286588498599713,0.0,0.013322547955592344
86.4,107.76825657729178,-3.9144152728333665,0.0,0.013322547955592344
86.5,107.37752593663369,-3.9002232943021227,0.0,0.013322547955592344
86.60000000000001,106.98821191843133,-3.886082732840805,0.0,0.013322547955592344
86.7,106.60030939006549,-3.871993406930642,0.0,0.013322547955592344
86.80000000000001,106.21381323704517,-3.857955135002044,0.0,0.013322547955592344
86.9,105.82871836306506,-3.8439677356157063,0.0,0.013322547955592344
87.0,105.44501968992208,-3.830031027697487,0.0,0.013322547955592344
87.10000000000001,105.06271215752557,-3.8161448302098506,0.0,0.013322547955592344
87.2,104.6817907238801,-3.8023089624973636,0.0,0.013322547955592344
87.30000000000001,104.30225036502607,-3.7885232441898324,0.0,0.013322547955592344
87.4,103.92408607504214,-3.7747874953051905,0.0,0.013322547955592344
87.5,103.54729286596508,-3.7611015363009983,0.0,0.013322547955592344
87.60000000000001,103.17186576778194,-3.7474651880337433,0.0,0.013322547955592344
87.7,102.79779982835832,-3.7338782719289156,0.0,0.013322547955592344
87.80000000000001,102.42509011339615,-3.7203406097496554,0.0,0.013322547955592344
87.9,102.05373170640837,-3.7068520238680094,0.0,0.013322547955592344
88.0,101.6837197086226,-3.693412337258792,0.0,0.013322547955592344
88.10000000000001,101.3150492389566,-3.680021373416821,0.0,0.013322547955592344
