Cmax,Tmax,AUC,max_dCdt
200.9426115633985,148.0,3890.3270460290696,38.78921802369041
151.81975619859716,147.5,2681.5610748592194,40.82260208220323
147.71878761160028,147.5,2525.950786887875,43.068956313087355
100.45527218497449,147.5,1797.559507920839,27.082109699930186
271.5903310012347,148.5,5194.837362351591,50.401648976904596
188.31695069627838,148.5,3616.5414399703986,35.26940905835855
160.01096750474312,147.5,2602.038537820742,51.1898063188938
202.49647097921405,147.0,3584.797845502011,58.06503232615009
132.6972017821107,148.0,2456.996536687583,29.831939337976138
159.2244813900627,147.0,2850.1126753250937,44.460248403147475
136.5425145245914,146.5,2122.7941898119543,55.47319031523283
153.11388674018494,148.0,2658.913116360707,41.10710936805583
138.06340606425425,147.5,2389.314008027809,39.44351195392507
141.17988542586122,147.0,2553.613881756889,38.29070732779721
178.76307517614143,147.5,3017.889436626864,54.81383236977035
120.78493498357236,147.5,1944.7872667241477,40.636950071926506
147.85619554651845,147.0,2719.633996573741,38.69916328284445
197.0574495528513,147.5,3524.981281003854,50.90776066360381
272.8446033052162,147.5,5056.187821870196,68.90530917331134
230.9225273713695,147.5,4219.170068639649,59.79353709890185
194.62843571902312,147.5,3641.072149698548,45.87833193050848
174.63438274531455,147.0,2780.2692211400645,61.139733102031244
222.01303073087215,147.5,4082.9920034544343,57.00216665921943
172.16358782493901,147.0,2962.2647382690257,52.84857331239489
200.76376983703494,148.0,3614.8003170176316,49.38530832308044
162.0248285401663,147.5,3077.6567011733223,37.14480017513252
120.61434672657161,147.0,2075.9220994656566,37.16470139751334
160.88911490634322,147.0,2899.7609308973842,44.18905472310141
146.84940562158346,148.0,2810.842986592588,30.19559236201539
143.06007890592593,146.5,2254.103892926384,59.995211620998575
238.06004131380334,147.5,4320.852823637819,63.62698420484912
219.08315771409022,148.0,3991.522007284949,50.46084244096457
165.50213163501445,146.5,2989.806054117239,53.432448028616804
177.57824877008892,146.5,2805.6080509144613,83.84155126183292
160.14829630131123,147.0,2643.0283232846914,57.28782636541338
154.92859549919683,146.5,2499.1198278011184,63.508063831917966
254.5155545973171,148.0,4495.203676984493,66.23461177710129
212.03208404717898,148.0,3864.6634973346336,50.0185039102026
113.09375794539265,148.0,1885.7428090943254,31.52543700926632
132.8654097457653,147.0,2188.7459708674214,45.62290880774735
165.40341680486262,147.5,3026.478191873867,41.03798476730847
180.63214313051748,148.0,3373.7951470452363,39.18087184113418
211.78391265236635,147.5,3814.8291440572157,55.6434630089461
129.79410981280463,147.0,2539.015792529932,28.020753278983946
188.3995056815617,148.0,3468.914146826933,41.28340695278031
156.75449521200548,147.5,2790.7979729918893,44.042490834645506
221.5949533946268,147.0,3478.2164712487306,84.37324479756707
162.0373763747603,148.0,2754.5215352448204,45.72187530002435
116.05817116101616,146.5,2049.615906853882,38.29980279978913
222.88488951311325,147.5,3786.449919412452,65.47343077795817
197.2937310601016,147.0,3281.455032902263,65.52304752673629
183.7962135209427,147.0,3156.2554666904653,58.6182926779648
184.70175606877123,147.0,3404.1749673252552,48.3380022617727
203.70605816772553,147.0,3545.9300231685547,61.090867628488496
190.36769231327054,148.0,3442.2496525825727,45.04723408753024
115.52357078755185,147.0,2018.7474564773886,37.90094720474054
161.8964143795836,147.5,2790.9987191537693,45.059401313659976
131.75311333513727,147.0,2136.5202725231993,45.81334563006098
101.14530383987379,147.0,1723.8353083787545,32.66135524544499
124.90595608398613,147.0,2159.886112368436,38.07489897366084
138.71498080545138,147.0,2158.501088773729,51.59561803766603
116.04172516028542,147.0,1934.9324861554214,38.424475719190866
168.92720020309596,148.0,3064.460470851898,41.69742861091805
125.89365457277155,147.0,2107.942037881933,41.127131685359856
205.40542999560958,147.5,3749.6679863481686,54.02306271713343
170.47795055163584,147.0,2851.0788270335624,57.78758573036886
113.49072418877105,147.0,1935.4451822961184,35.41809114206677
119.1303176883765,148.0,2168.876863291606,29.285681854103515
117.05940242492441,146.5,1779.1155166760698,51.929273475871874
115.59026217580647,147.5,2122.731629903291,29.723485300146322
225.6405353215186,147.5,3630.400898923651,76.20149427681612
128.3958034044645,147.5,2442.8440928084433,28.086965324324424
227.60131581570784,147.0,4045.3794216231836,67.77205944326546
270.6505188088309,148.5,5325.301557805724,46.468807434546136
152.09989004704806,147.5,2830.312589223533,37.374031944079505
188.838742125401,147.0,2976.9141213878315,67.90355605441458
161.6469822655312,147.5,2708.7235166102787,48.88951136048722
144.1237056656672,147.0,2600.8370470501177,39.45318200679138
184.27758820383212,146.5,3241.767904757035,63.859832613233564
164.5016102990833,148.0,3027.3196245278205,38.69566884183227
172.08333571496036,147.5,3323.9577907043335,37.89999865652024
157.8862262675441,149.0,2995.6263913077855,25.38656351487606
206.09066595212502,148.0,3507.857807382109,58.2968850195936
192.70957101304165,147.5,3094.5324908642638,66.29277903983117
181.19878748462065,148.0,3218.2662175969535,45.76070191675498
107.05822498603025,147.0,1861.608180090335,35.09427727110275
152.89624881782444,147.5,2810.515471061131,38.664723063268966
170.7317413338474,147.5,3056.92162416227,45.426140155289275
141.4780483114299,147.5,2347.745869230007,44.5652997766621
194.57262978406362,148.5,3668.499407780649,36.48809713810458
240.31474826593634,148.0,3721.0973839572425,73.93729492155714
176.65657546459855,147.0,2717.709226253427,72.17938523764359
117.0761002860443,148.5,2172.6300851026494,22.79054028437602
153.62154058505874,148.0,2610.1220868751875,43.461944179102204
144.9174687946809,147.0,2553.432202623091,42.14400450941659
226.9309089186611,147.5,4206.935184281025,56.92657722873052
76.46919483331708,146.5,1118.2934213813276,34.848092344575335
191.72685898904498,147.5,3557.741900281533,44.7054734237923
149.7417578101764,147.0,2792.994800647926,41.77999858190945
130.7352785967348,147.5,2323.265228812673,35.18082366159442
223.0920063842561,147.0,4162.052043659388,59.39520818211548
138.2250581944913,148.0,2467.1116306351933,33.13411531603501
163.167617778138,147.0,3265.7913574586582,31.956794277131962
127.24410645719658,147.5,2349.3690185501428,31.372334229684895
153.7568978483949,147.5,2627.84961577394,45.55651027373348
143.65757555395086,147.5,2648.953706740134,36.25934883468918
116.05542820816898,147.5,2046.3139828376823,32.74517276595729
129.55643655254724,147.5,2462.3632662062946,28.731787562580195
138.7210094911477,146.5,2321.2388800066856,56.00423884065515
170.1481172052944,147.5,3314.5401106054537,34.42876065640162
164.79590168868577,147.0,3221.782106526803,37.153717452567605
177.92126268186362,147.5,3625.9303226157067,31.858115409905082
148.8768867114126,147.0,2504.8852718033286,47.307831312043774
167.7152569172335,147.0,2673.271415963152,59.14990131995128
161.3165714356504,147.0,2878.8542404571026,45.53552893326905
154.48487674976158,147.5,2537.6011612480715,50.807011436245446
239.23956358605457,146.5,4017.967372107506,93.63650423855398
155.60444490848522,147.0,2357.7454343876752,64.79049406925732
140.85170479484256,147.0,2511.438206213702,44.24596496784011
115.34496287369699,146.0,1926.0404219921563,57.613984293683274
101.00191763771029,146.5,1479.9342005957913,47.961892562124106
181.17806399977783,147.0,3643.4480730277282,35.120055102111934
253.35452097758886,147.5,4634.68661422158,65.79046326683874
112.97639170485039,147.5,2045.5768748792582,29.5582693035184
121.76675159609559,147.5,2352.913236948979,25.850295580990846
182.491309917148,148.0,3367.0395652862826,42.92490359407772
165.61004078056408,147.5,2842.9517293503195,49.72178759852268
147.00064183667044,147.5,2810.56059058564,32.9163463136845
163.43412032718737,147.5,2851.5146447266743,47.458333691021465
133.81642499884902,147.0,2247.6234413388784,44.136464819313076
108.02246753419722,147.0,1741.9485821119024,40.068170658208025
161.49553422582113,147.0,2822.8982953414334,47.49423556720454
121.79871244985245,147.5,2234.928459232514,30.938741553080547
192.36491520622437,147.5,3884.2657474466514,35.29222401107853
221.6818254226673,147.0,3587.656818456616,78.76553992333096
148.81262210544202,148.0,2903.5047884964006,27.749596353314317
197.4978580917012,148.0,3766.5535380504757,41.849177639647266
136.37925381331556,147.5,2574.986161974035,31.280103722750695
203.1160417236949,147.0,3696.278186401363,54.46150730787285
165.05337055149354,147.0,2553.945547883927,61.76164855279755
89.1498124597352,147.0,1428.3903683258864,31.90074133730902
157.40219157422592,146.5,2329.1651587818087,72.07031994641686
191.85657018584536,147.5,3682.190440413826,42.455467225246636
138.0342222436343,147.5,2326.543064367589,42.57046486468646
101.66909103978726,147.5,1858.6410908657708,26.18182235233892
192.4326851158461,147.0,3060.4542270349057,68.41214835966788
138.0219375719343,147.0,2232.44632876399,47.546940040346996
187.58630061996732,148.5,3476.0626448763,39.58534677803502
172.26969127812268,147.0,3226.593298164332,42.41023228782832
183.38763024070886,147.0,3375.7986916404116,47.7152173139806
193.81965695795046,148.0,3691.2118018869683,41.252516943125855
119.19828164890795,147.5,2320.920759963996,25.361886575168995
148.0999240795303,147.0,2851.615918345108,33.77317887860059
128.9985037312585,148.0,2356.1192797356534,29.365661193956456
123.82063622788989,148.0,2339.210617048241,26.116842982861797
100.7980178862521,147.5,1877.94023560899,24.881253630636976
209.70646990151408,147.0,3800.8547174320083,57.312754760478384
